image,trajectory_points
VAE_img_10.jpg,"[[186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544], [186.50268217675097, 40.99097852878544]]"
VAE_img_11.jpg,"[[213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156], [213.5411785872628, 33.205170009781156]]"
VAE_img_12.jpg,"[[291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219], [291.39336799885825, 43.95866294728219]]"
VAE_img_13.jpg,"[[404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804], [404.14685977944754, 32.084193268557804]]"
VAE_img_14.jpg,"[[570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905], [570.6821955768953, 44.554258606536905]]"
VAE_img_15.jpg,"[[116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825], [116.3312718657845, 42.39116239324825]]"
VAE_img_16.jpg,"[[336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546], [336.96967874487615, 45.418455902804546]]"
VAE_img_17.jpg,"[[687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579], [687.4303402691816, 32.02209446687579]]"
VAE_img_18.jpg,"[[331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398], [331.27645253210903, 34.72185795576398]]"
VAE_img_19.jpg,"[[652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658], [652.9157970914551, 42.0023155761658]]"
VAE_img_20.jpg,"[[277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862], [277.37212902756494, 47.56463562715862]]"
VAE_img_21.jpg,"[[220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833], [220.93748230792613, 42.02164512331833]]"
VAE_img_22.jpg,"[[683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288], [683.3701588932109, 47.34912451996288]]"
VAE_img_23.jpg,"[[220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089], [220.3375066838818, 47.96934544440089]]"
VAE_img_24.jpg,"[[380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743], [380.4623326928654, 33.0492867953743]]"
